StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage," "," ",Pref. (White asc.),Pref. (White desc.),Pref. (Black asc.),Pref. (Black desc.),Pref. explanation,Birth year,Gender,Gender_5_TEXT,"Hispanic ",Race,Political aff.,Political aff._4_TEXT,Independent Q,Education,Income
2022-12-06 10:21:21,2022-12-06 10:23:51,IP Address,68.52.74.218,100,150,True,2022-12-06 10:23:52,R_0OPBhu3KwRybWCZ,,,,,36.2646,-86.702,anonymous,EN,5 people who live far from court,5 White people,,,,Option B,I went off my gut feelings,2001,Man,,No,White or Caucasian,Independent,,Democrat,Associates or technical degree,"$70,000 to $79,999"
2022-12-06 10:21:50,2022-12-06 10:23:53,IP Address,172.58.187.126,100,122,True,2022-12-06 10:23:53,R_1DIQ2g3ZdA8fGnR,,,,,38.8606,-76.9776,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,It is the route that helps the most people avoid jailtime.,1986,Woman,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$50,000 to $59,999"
2022-12-06 10:21:50,2022-12-06 10:24:02,IP Address,70.177.198.35,100,131,True,2022-12-06 10:24:02,R_3maUY3A7Bp0EihY,,,,,36.7646,-76.3408,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,I just chose equal 50/50 because everything is so racial nowadays that this way one group can't say they were left out due to race,1966,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$70,000 to $79,999"
2022-12-06 10:22:57,2022-12-06 10:24:06,IP Address,72.92.229.107,100,68,True,2022-12-06 10:24:06,R_1DAsldo3VnfKH6m,,,,,41.8307,-71.3982,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,I guessed,1996,Man,,Yes,White or Caucasian,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:15:12,2022-12-06 10:24:14,IP Address,73.174.214.214,100,541,True,2022-12-06 10:24:14,R_20Vg1tJFcV9GxHg,,,,,40.4236,-79.9825,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,It's the most fair between races and is the second best option in terms of net people. I didn't want to pick the option that gave more money to white individuals because of the black community's history with excessive incarcaration.,1996,Non-binary,,No,Asian,Democrat,,,Bachelor’s degree,"$90,000 to $99,999"
2022-12-06 10:23:06,2022-12-06 10:25:10,IP Address,172.56.34.71,100,124,True,2022-12-06 10:25:11,R_12mWvG9AgpQL41k,,,,,18.25,-66.5,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,More people avoid prison.,1966,Woman,,No,White or Caucasian,Democrat,,,Associates or technical degree,"Less than $10,000"
2022-12-06 10:22:21,2022-12-06 10:25:43,IP Address,108.53.146.52,100,201,True,2022-12-06 10:25:43,R_1F8tDGZIl9WnuiC,,,,,40.7667,-74.0311,anonymous,EN,5 people who live far from court,5 White people,Option D,,,,It was a number that benefitted those living furthest from the courthouse while not being overly disproportionate in helping one particular demographic over another. I believe it was closest to being fairly balanced.,1983,Man,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 10:24:02,2022-12-06 10:25:49,IP Address,71.70.172.247,100,106,True,2022-12-06 10:25:49,R_XzeWpUNq71Ne5tD,,,,,35.8538,-78.686,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,The distribution is equal between white and black people,1980,Man,,No,White or Caucasian,Independent,,Republican,Associates or technical degree,"$60,000 to $69,999"
2022-12-06 10:24:23,2022-12-06 10:26:01,IP Address,75.186.106.35,100,98,True,2022-12-06 10:26:01,R_25WOVl97dNoQcZo,,,,,39.4642,-87.3531,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,Maximizes the number of people who avoid jail,1956,Woman,,No,White or Caucasian,Independent,,Democrat,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$10,000 to $19,999"
2022-12-06 10:21:21,2022-12-06 10:26:16,IP Address,71.57.30.152,100,294,True,2022-12-06 10:26:16,R_2ymG2LunXOG4klj,,,,,41.8095,-87.6522,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,I just think it's fair to distribute the money equally because I don't know the financial situation of these people. The white people who gets more expensive rides might be financially stable and capable of providing the money themselves,2003,Woman,,No,Asian,Independent,,Democrat,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 10:23:23,2022-12-06 10:26:39,IP Address,68.13.29.85,100,196,True,2022-12-06 10:26:40,R_1OrDwiAQf1fEo1k,,,,,41.2671,-96.0378,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,I did it based on helping the most amount of people to avoid going to jail. I want the most bang from my buck.,1998,Man,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$40,000 to $49,999"
2022-12-06 10:25:24,2022-12-06 10:26:48,IP Address,24.239.111.198,100,83,True,2022-12-06 10:26:48,R_sBBY3TmeWu6ACZz,,,,,40.8819,-80.3392,anonymous,EN,5 people who live far from court,5 Black people,,,Option E,,"Less jail time for people ",1986,Woman,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$90,000 to $99,999"
2022-12-06 10:25:10,2022-12-06 10:27:17,IP Address,24.228.102.255,100,127,True,2022-12-06 10:27:18,R_3k1wUZsLHy0IkZi,,,,,41.1484,-74.5827,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,Because it's needed for who are typically farther from the courthouse,1999,Man,,No,"White or Caucasian,Black or African American",Democrat,,,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 10:23:38,2022-12-06 10:27:32,IP Address,76.104.250.45,100,234,True,2022-12-06 10:27:33,R_3nVrv1wVqpODmSV,,,,,47.6295,-122.3165,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,It seemed to be a fair balance.,1972,Man,,Yes,White or Caucasian,Democrat,,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 10:23:33,2022-12-06 10:27:50,IP Address,24.211.224.232,100,256,True,2022-12-06 10:27:50,R_2Tv3RVnzwEuqmf4,,,,,35.9151,-79.0972,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"I felt like Blacks needed a larger allocation for it to be equitable due to the cost of the ride, but I wanted to also take into consideration the # of people freed. I picked C b/c it was a balance of both. I'm not sure I followed the logic of the how the allocation amt impacted the # freed though.",1975,Woman,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more"
2022-12-06 10:26:47,2022-12-06 10:27:59,IP Address,136.36.54.169,100,72,True,2022-12-06 10:27:59,R_3JCPg2pfN5PguQG,,,,,40.2584,-111.6591,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,It seemed fair,1999,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$40,000 to $49,999"
2022-12-06 10:19:28,2022-12-06 10:28:31,IP Address,108.31.179.134,100,543,True,2022-12-06 10:28:31,R_qz2LmlkpmOG7uoh,,,,,38.9034,-76.9882,anonymous,EN,5 people who live far from court,5 White people,,Option B,,,feel that if more white people avoid jail than there will be less crime vs more black people avoiding jail,1987,Man,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$30,000 to $39,999"
2022-12-06 10:26:26,2022-12-06 10:28:32,IP Address,76.183.130.182,100,125,True,2022-12-06 10:28:33,R_1IF2BJPBmiYgehU,,,,,32.8545,-97.1359,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,It seems more even and more fair.,1998,Non-binary,,Yes,White or Caucasian,Democrat,,,High school diploma or GED,"$20,000 to $29,999"
2022-12-06 10:25:17,2022-12-06 10:28:40,IP Address,69.131.221.35,100,202,True,2022-12-06 10:28:41,R_2SBpAErUqhkNEhQ,,,,,39.4277,-85.5994,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,There is an equal amount given to both black and white people,1970,Man,,No,White or Caucasian,Republican,,,"Some college, but no degree","$60,000 to $69,999"
2022-12-06 10:26:12,2022-12-06 10:28:41,IP Address,170.55.15.206,100,149,True,2022-12-06 10:28:41,R_56jEZ62Pj454jWV,,,,,26.9835,-82.1319,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,I just felt that is was fairest to everyone to do 50/50,1979,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:25:08,2022-12-06 10:29:02,IP Address,67.174.232.195,100,234,True,2022-12-06 10:29:03,R_1dLHaafm1lJzteZ,,,,,39.4395,-123.7683,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,More people avoid jail.,1949,Man,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$40,000 to $49,999"
2022-12-06 10:26:41,2022-12-06 10:29:09,IP Address,97.120.110.192,100,148,True,2022-12-06 10:29:10,R_269z7Iy1H4RAlCL,,,,,45.4805,-122.6363,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,Because it had the highest amount of avoided jail time.,1990,Woman,,No,White or Caucasian,No preference,,,High school diploma or GED,"$60,000 to $69,999"
2022-12-06 10:26:55,2022-12-06 10:29:21,IP Address,136.36.227.247,100,146,True,2022-12-06 10:29:22,R_3GeuoYsHOKinRGM,,,,,40.7406,-111.823,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,It saves the most people from jail.,1973,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:27:21,2022-12-06 10:29:50,IP Address,184.91.127.17,100,148,True,2022-12-06 10:29:50,R_2CxKWI5g8KxZQ5o,,,,,28.6524,-81.4897,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,It is the most fair without favoring one over the other and still provides a high amount of people that avoid jail.,1978,Woman,,No,White or Caucasian,Democrat,,,High school diploma or GED,"Less than $10,000"
2022-12-06 10:27:40,2022-12-06 10:30:09,IP Address,174.213.244.41,100,148,True,2022-12-06 10:30:09,R_3OfzrAmsPOONhMD,,,,,44.9618,-93.2638,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"It was the most even and close to the most amount of people avoiding jail. ",1983,Man,,No,White or Caucasian,Independent,,Democrat,Bachelor’s degree,"$70,000 to $79,999"
2022-12-06 10:27:30,2022-12-06 10:30:21,IP Address,172.56.72.18,100,170,True,2022-12-06 10:30:21,R_3OVXOYOmGw7lTXj,,,,,28.0056,-82.1122,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Higher option keeping people out of jail.,1962,Man,,No,White or Caucasian,Independent,,Democrat,Bachelor’s degree,"$60,000 to $69,999"
2022-12-06 10:27:34,2022-12-06 10:30:57,IP Address,108.26.121.86,100,202,True,2022-12-06 10:30:57,R_r7rp3p5ArjPqVZn,,,,,36.7969,-76.1797,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Same number of each race. Make it fair. THe whites who live further away can probably afford some of the cost.,1948,Man,,No,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more"
2022-12-06 10:28:44,2022-12-06 10:30:58,IP Address,47.28.91.150,100,134,True,2022-12-06 10:30:58,R_2sau5nT3tNMx6SR,,,,,33.9687,-118.037,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,Chose highest total avoiding jailtime,1965,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:29:24,2022-12-06 10:31:11,IP Address,107.77.209.127,100,107,True,2022-12-06 10:31:12,R_6yxTPmkwdvAvYEV,,,,,41.8764,-87.6133,anonymous,EN,5 people who live far from court,5 White people,Option E,,,,Its harder for whites to get there,1981,Man,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$70,000 to $79,999"
2022-12-06 10:28:10,2022-12-06 10:31:59,IP Address,63.155.3.29,100,229,True,2022-12-06 10:32:00,R_agUVWOQLGDUBOGl,,,,,44.0563,-122.9164,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,"It looked like that was the highest amount of people who would avoid jail. Now, I know there was less for the black population in terms of resources but I didn't have enough information to figure out questions I had. ",1969,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$40,000 to $49,999"
2022-12-06 10:28:43,2022-12-06 10:32:27,IP Address,108.27.33.222,100,224,True,2022-12-06 10:32:28,R_3iJq90pdE1ktZvu,,,,,40.8547,-73.9218,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,I wanted the funding to be equal so no one would cry favoritism and whichever side uses the least amount of budget van be used for the other side when needed.,1988,Woman,,No,Black or African American,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:31:28,2022-12-06 10:32:40,IP Address,69.243.168.209,100,72,True,2022-12-06 10:32:40,R_YalMIkh2lb6iJcR,,,,,41.6718,-86.2136,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,"It is fair ",1988,Woman,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$90,000 to $99,999"
2022-12-06 10:30:52,2022-12-06 10:32:48,IP Address,76.38.65.132,100,115,True,2022-12-06 10:32:48,R_3eetzNJLW98Nbwc,,,,,34.2243,-77.8849,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,It kept the most amount of people out of jail.,2000,Woman,,No,White or Caucasian,Independent,,Democrat,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 10:31:32,2022-12-06 10:33:08,IP Address,98.147.157.135,100,95,True,2022-12-06 10:33:08,R_3Lc2qCKDlU90XgM,,,,,34.0318,-118.4252,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"Managing people avoiding jail with socioeconomic status ",1998,Prefer not to say,,No,Prefer not to say,Democrat,,,Prefer not to say,Prefer not to say
2022-12-06 10:31:16,2022-12-06 10:33:34,IP Address,172.58.27.249,100,137,True,2022-12-06 10:33:34,R_yV0ZTiKGkdzAj7j,,,,,34.0765,-117.628,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,It was the highest amount of people that would avoid jail time,1970,Man,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$80,000 to $89,999"
2022-12-06 10:31:36,2022-12-06 10:34:04,IP Address,96.235.25.15,100,147,True,2022-12-06 10:34:04,R_24BNhtGr69rSTNd,,,,,40.4182,-80.051,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,It's evenly ditributed,1947,Woman,,No,White or Caucasian,Independent,,Democrat,Associates or technical degree,"$10,000 to $19,999"
2022-12-06 10:32:27,2022-12-06 10:34:19,IP Address,174.247.28.37,100,111,True,2022-12-06 10:34:19,R_24tMpiz4xFQlDzz,,,,,35.2296,-80.843,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,This will allow everyone to get to court fairly,1988,Man,,No,Black or African American,Democrat,,,Bachelor’s degree,"$40,000 to $49,999"
2022-12-06 10:30:12,2022-12-06 10:34:22,IP Address,166.181.83.92,100,250,True,2022-12-06 10:34:23,R_1gC4wjxmi5SMNc9,,,,,43.0382,-87.91,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,It seems fair to divide it equally despite differences in cost for the ride to court.,1969,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:33:24,2022-12-06 10:35:24,IP Address,24.229.165.136,100,120,True,2022-12-06 10:35:25,R_2z8VSFQ4Bm7IV9d,,,,,40.6027,-75.4778,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,It is the most fair option.,1967,Woman,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$10,000 to $19,999"
2022-12-06 10:34:14,2022-12-06 10:36:08,IP Address,174.243.176.120,100,113,True,2022-12-06 10:36:08,R_vBLlsnNr8MLpmLv,,,,,33.9258,-117.4899,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,50/50 seemed fair and it got the second most people to avoid jail,1999,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$60,000 to $69,999"
2022-12-06 10:33:52,2022-12-06 10:36:19,IP Address,174.199.41.171,100,146,True,2022-12-06 10:36:19,R_1BY2lziTTJWpbCx,,,,,44.9985,-93.3029,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,"Becuase thats the one i think is the best choice ",1997,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$30,000 to $39,999"
2022-12-06 10:35:05,2022-12-06 10:36:35,IP Address,68.194.253.24,100,89,True,2022-12-06 10:36:36,R_D2Hpu6E9OO5bI4x,,,,,40.7801,-73.2458,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,The largest amount of people not going to hail,1972,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 10:17:56,2022-12-06 10:36:36,IP Address,97.97.19.214,100,1119,True,2022-12-06 10:36:36,R_r9C60MslKbSdDCp,,,,,28.2683,-82.2912,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"Everyone is equal regardless of color, race, or beliefs.",1984,Man,,Yes,White or Caucasian,Republican,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:35:25,2022-12-06 10:37:04,IP Address,50.88.238.240,100,99,True,2022-12-06 10:37:04,R_3MhZgGeSsiVS5k2,,,,,28.6623,-81.4136,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,it was more equitable,1978,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 10:35:01,2022-12-06 10:37:04,IP Address,66.58.158.95,100,122,True,2022-12-06 10:37:04,R_10vMyl9UIcik9S3,,,,,61.0988,-149.8077,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,The maximum good - aiming to keep the most people out of jail,1998,Woman,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$10,000 to $19,999"
2022-12-06 10:34:26,2022-12-06 10:37:15,IP Address,66.177.100.241,100,168,True,2022-12-06 10:37:15,R_28P2cmKYe3RcljB,,,,,30.223,-81.7595,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,Both should be equAL,1977,Woman,,No,Black or African American,Democrat,,,Bachelor’s degree,"$70,000 to $79,999"
2022-12-06 10:35:58,2022-12-06 10:37:19,IP Address,47.38.193.160,100,80,True,2022-12-06 10:37:20,R_3soiT4wt8e1weSn,,,,,32.8685,-97.2863,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Its the most fair,1999,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:35:47,2022-12-06 10:37:22,IP Address,97.125.44.134,100,95,True,2022-12-06 10:37:22,R_24FLRZNVCOzXmil,,,,,41.7136,-93.6221,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Most people avoiding jail,1982,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 10:35:25,2022-12-06 10:37:39,IP Address,107.77.234.144,100,134,True,2022-12-06 10:37:40,R_3JaywDNJnUyVY85,,,,,33.7485,-84.3871,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,Because it costs more for black people I wanted to make sure they were allocated that extra amount to offset that,1998,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$80,000 to $89,999"
2022-12-06 10:35:20,2022-12-06 10:37:53,IP Address,204.111.133.189,100,152,True,2022-12-06 10:37:53,R_3D8gUNOMFyslXT6,,,,,37.2348,-79.9464,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"The money is distributed evenly and prevents a large number of people from going to jail ",1968,Man,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 10:36:52,2022-12-06 10:38:06,IP Address,216.56.9.83,100,73,True,2022-12-06 10:38:06,R_2B3ajksfwmDDTJu,,,,,43.5799,-88.455,anonymous,EN,5 people who live far from court,5 Black people,,,,Option A,"I want as few people avoiding jail as possilbe.  Do the crime, do the time",1974,Man,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 10:36:31,2022-12-06 10:38:14,IP Address,71.221.65.109,100,103,True,2022-12-06 10:38:14,R_1FbrAT4cLez5Yxs,,,,,33.1452,-97.0699,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,The option I chose lead to the most amount of people being able to avoid jail,2002,Man,,No,White or Caucasian,Republican,,,"Some college, but no degree","$150,000 or more"
2022-12-06 10:35:36,2022-12-06 10:38:20,IP Address,108.24.165.82,100,163,True,2022-12-06 10:38:20,R_39lfJA0rvF54xfb,,,,,39.884,-74.9721,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Option B kept the most number of people out of jail,1981,Woman,,No,White or Caucasian,Other,Socialist,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 10:34:27,2022-12-06 10:38:32,IP Address,172.58.43.83,100,245,True,2022-12-06 10:38:32,R_rec8nt0vGILNbLb,,,,,47.6034,-122.3414,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,"Jail is not appropriate for many litigants.  US incarcerates more people than any other nation. I'd like to see solutions that help solve this problem by removing pre-trial incarceration where possible and free up the most people by offering them solutions to things like transportation to court, etc.",1964,Man,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 10:34:07,2022-12-06 10:38:36,IP Address,209.242.186.127,100,269,True,2022-12-06 10:38:37,R_3s0SWmQDuV3mniY,,,,,40.2152,-74.7471,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,"I preferred this one cause the most people would avoid jail time with it. ",2000,Woman,,No,White or Caucasian,Independent,,Republican,"Some college, but no degree","Less than $10,000"
2022-12-06 10:36:26,2022-12-06 10:38:40,IP Address,65.196.11.53,100,133,True,2022-12-06 10:38:41,R_2ayTemDV71z4sE4,,,,,40.7428,-73.9712,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,Because unlike the judicial system it's equal,1979,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:35:53,2022-12-06 10:39:21,IP Address,131.93.209.40,100,207,True,2022-12-06 10:39:21,R_RJm0HRv9yAap4S5,,,,,43.0344,-89.5007,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"It seemed the most fair, with helping the most people but not being inequitable by favoring white people.",1984,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"Less than $10,000"
2022-12-06 10:35:42,2022-12-06 10:39:29,IP Address,172.56.20.129,100,227,True,2022-12-06 10:39:30,R_2VCsMU4wxbqM2hS,,,,,39.9648,-83.126,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,"Black people need more assistance ",1999,Woman,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$40,000 to $49,999"
2022-12-06 10:34:50,2022-12-06 10:39:59,IP Address,108.6.134.230,100,308,True,2022-12-06 10:39:59,R_2bTZwGMGMbWs5ix,,,,,40.7852,-73.8098,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"A 50-50 split seemed the fairest to me with the end result helping 710 people stay out of jail from both communities, which although wasn't the highest figure was close to the top. ",1973,Man,,No,Asian,Democrat,,,Bachelor’s degree,"$90,000 to $99,999"
2022-12-06 10:38:45,2022-12-06 10:40:09,IP Address,68.12.81.1,100,83,True,2022-12-06 10:40:09,R_1QDtasUDNOVLO58,,,,,35.5774,-97.6412,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,The point is to keep people out of jail and this has the best results.,1982,Man,,No,White or Caucasian,Democrat,,,Associates or technical degree,"$50,000 to $59,999"
2022-12-06 10:37:43,2022-12-06 10:40:15,IP Address,75.83.18.49,100,151,True,2022-12-06 10:40:15,R_3lLWqgNJt9jn6N4,,,,,34.0308,-118.473,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,wanted to be fair for both black and white people,1969,Woman,,No,White or Caucasian,Independent,,Democrat,"Some college, but no degree","$50,000 to $59,999"
2022-12-06 10:35:12,2022-12-06 10:40:34,IP Address,68.175.33.118,100,322,True,2022-12-06 10:40:35,R_128U8lovzovmn4d,,,,,40.6208,-74.0426,anonymous,EN,5 people who live close to court,5 Black people,,,Option C,,i choose the scenario because i think it is the best of options,1963,Man,,No,Black or African American,Independent,,Republican,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 10:38:59,2022-12-06 10:40:40,IP Address,71.57.41.86,100,100,True,2022-12-06 10:40:40,R_u8p0nsPFoPD1BTj,,,,,41.9703,-87.664,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,"Black people have been the victims of systemic racism for far too long, so I chose the scenario that gave Black people the most help.",1983,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 10:39:44,2022-12-06 10:41:30,IP Address,71.130.233.126,100,106,True,2022-12-06 10:41:31,R_1lcmsy7A4VXYe0y,,,,,37.7548,-84.2985,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,it seemed like a good place to meet in the middle,1978,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:39:55,2022-12-06 10:41:39,IP Address,184.58.171.215,100,104,True,2022-12-06 10:41:40,R_xaxlEoqzzQrrV05,,,,,43.238,-87.9894,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,To give those who have to pay more additional assistance,1976,Man,,Yes,White or Caucasian,Democrat,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 10:40:34,2022-12-06 10:41:46,IP Address,152.15.112.23,100,72,True,2022-12-06 10:41:47,R_1OUL4YOzkJTmUDV,,,,,35.3193,-80.7456,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,I want the most people to avoid jail,1970,Woman,,No,Black or African American,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 10:39:40,2022-12-06 10:41:49,IP Address,69.50.228.246,100,128,True,2022-12-06 10:41:49,R_zeDnigSgKxKYQCt,,,,,32.382,-94.8687,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,"i thought it was the best one ",1998,Woman,,Yes,White or Caucasian,Democrat,,,Associates or technical degree,"$20,000 to $29,999"
2022-12-06 10:37:01,2022-12-06 10:41:49,IP Address,184.98.170.47,100,287,True,2022-12-06 10:41:50,R_3g6PtNhP9EcYcZx,,,,,33.4656,-111.9956,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,"This was a tough choice.  Keeping maximal people out of jail is important, but there are systemic inequities that make it more likely for black people to need to go to court.  I opted for a choice that balances maximizing the total people kept jail-free, with my desire to redress inequities.",1963,Man,,No,White or Caucasian,Independent,,Democrat,"Some college, but no degree","$20,000 to $29,999"
2022-12-06 10:40:49,2022-12-06 10:42:12,IP Address,71.191.40.10,100,82,True,2022-12-06 10:42:12,R_12z1VioShDd6GgU,,,,,39.0015,-77.0961,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,This option saves the most people,1965,Woman,,No,White or Caucasian,Republican,,,"Some college, but no degree","$60,000 to $69,999"
2022-12-06 10:40:06,2022-12-06 10:44:26,IP Address,75.13.131.181,100,259,True,2022-12-06 10:44:26,R_1l0t12Uh1QqibpB,,,,,38.6487,-90.3297,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"The option I chose was a compromise: it split the funds 50/50 which seemed somewhat fair, and prevented a fairly large number of people from going to jail.",1982,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree",Prefer not to say
2022-12-06 10:40:41,2022-12-06 10:44:47,IP Address,172.116.237.190,100,245,True,2022-12-06 10:44:47,R_Xj2GvrEODCdcDPr,,,,,33.8789,-117.5353,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,most that avoid jail time by showing up,1955,Man,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$100,000 to $149,999"
